product_id,product_name,aisle_id,department_id,ndbno
12260,Ground Cinnamon,104,13,02010 
12261,Lightly Salted Made W/Pure Sea Salt Cocktail Peanuts,117,19,45155555 
12263,Old Fashioned Natural Weiners,106,12,45352877 
12264,Fine Selection of Crackers and Biscuits for Cheese,78,19,28327 
12267,Strawberry Gummy Candy,45,19,45164543 
12268,Sugar Free Orange Cherry & Grape Pops,37,1,45085898 
12271,Smoked Pulled Pork,96,20,45197478 
12272,Rosemary & Sesame Crackers,78,19,45016025 
12273,Compleats Beef Pot Roast,59,15,45040306 
12276,Chocolate Chip Cookie Dough Ice Cream,37,1,45121474 
12278,Curate Nutrition Bar Irresistible Dark Chocolate Strawberries & Pistachios,3,19,45257797 
12279,Italian With Aged Romano Dressing,89,13,45329086 
12280,Vanilla Almond Bar,3,19,45309045 
12281,Slow Churned Strawberry Light Ice Cream,37,1,45245269 
12282,Italian Lentil Soup w/ Fresh Tomato,69,15,45295807 
12284,Jamaican Style Premium Brew Ginger Ale,77,7,45242557 
12285,Chunk Light Tuna in Water Pouch,95,15,45353058 
12286,Roasted Seaweed Sushi Nori,66,6,45042200 
12287,100% Pure Honey,29,13,45189324 
12288,Roasted Garlic Quinoa,63,9,45042893 
12289,All Natural Smoothies Orange Dream Machine,113,1,09508 
12290,Brie,2,16,01006 
12291,Taster's Choice Columbian Single Serve Instant Coffee Sachets,26,7,45246008 
12292,"Salad, Baby Spinach & Chicken",1,20,45194476 
12293,Gluten Free Burrito Chicken & Cheese,38,1,45224496 
12294,Organic Cashew Cacao Cookie Dough Butter,88,13,45050840 
12296,Lean Pockets Philly Steak and Cheese Sandwiches,38,1,45245763 
12298,Pomegranate Dark Chocolate Bar,37,1,45151923 
12299,Dried Blueberries,117,19,09163 
12300,"Chocolate Chip Cookies, Nut Free",8,3,45164785 
12301,Mini Eclair,8,3,45256485 
12302,"Sparkling Water, Natural Mango Essenced",115,7,45218098 
12303,Smoked Cheddar Beef Franks,106,12,45188963 
12304,Caffe Mocha Iced Coffee,26,7,45117801 
12305,Unflavored with Electrolytes Water,115,7,45221481 
12308,Organic Raspberry Guayusa Beverage,94,7,45162587 
12309,Green Tea with Thai Flavors,94,7,45154279 
12310,Okedoke White Popcorn 8oz,23,19,45163660 
12311,Lightly Salted Cashew Halves & Pieces,117,19,45105735 
12313,"Corn Bread Mix, Restaurant Style, Original, Low Fat",105,13,36016 
12314,Organic Celery Salt,104,13,45016118 
12315,Dairy Free Hazelnut Coconut Milk Creamer,91,16,45136585 
12316,Hazelnut Gourmet Coffee Creamer,53,16,45292335 
12319,Medium Roast Extra Bold Decaffeinated K Cup Coffee Packs,26,7,45140200 
12320,Organic Italian Herb Pasta Sauce,9,9,45229769 
12321,Fish Sandwich Fillets Original Recipe,34,1,45217535 
12322,"Extra Sweet, Extra Creamy Coffee Creamer",53,16,45114643 
12323,Fresh Cut Cream Style Golden Sweet Corn,81,15,45106583 
12324,Indian Paneer Tikka,38,1,45232556 
12325,100% Whole Wheat Pizza Crust,79,1,45276708 
12326,Anchovy Fillets in Olive Oil,95,15,45325208 
12327,Chicken Condensed Consomme,33,6,45239151 
12328,Code Red Soda Cherry Flavor,77,7,45365155 
12330,Champagne Vinaigrette,89,13,45274494 
12331,Wild Sardines in Extra Virgin Olive Oil with Lemon,95,15,45037079 
12332,Liquid Water Enhancer Orange Tangerine,90,7,45138625 
12333,Milk Chocolate Minatures,45,19,45364413 
12336,Organic Vanilla Bean Whole Milk Yogurt,120,16,45109963 
12337,Organic Chicken Noodle Soup With White Meat,69,15,45241951 
12339,Traditional Pasta Sauce,9,9,45023031 
12341,Hass Avocados,32,4,45226269 
12342,Organic Sprinkle 24 Herbs & Spices Seasoning,104,13,45067035 
12343,"Kale, Apple & Mango Pouch",92,18,45246166 
12344,Edy's Limited Edition Bakery Treats Flavor Ice Cream,37,1,45360260 
12345,Extra Lean Turkey Breast Cutlet,49,12,45244660 
12346,Sliced Deli Roast Beef,96,20,45182880 
12347,Hearty And Delicious White Sandwich Buns,43,3,45281491 
12348,Ranch Vegetable Dip,67,20,45339289 
12350,California Paisano,28,5,45173141 
12351,Smooth & Sweet Citrus Punch,31,7,45138517 
12353,Agave Lemonade,31,7,45233061 
12355,Catch A Wave Mac & Cheese Frozen Dinner,38,1,45206575 
12357,Purple Cauliflower,83,4,45346957 
12358,Hamburger Dill Chips,110,13,45122123 
12359,Unsweetened Cinnamon Raisin Muesli,57,14,18005 
12360,Acai Berry Green Superfruit Tea Bags,94,7,45010272 
12361,Mild Cheddar Flavored Cheese Dip,51,13,45043583 
12362,Single Origin 1,26,7,45105796 
12368,Dandelion Root Tea Bags,94,7,45142284 
12369,"Popcorn, Naturally Sweet",100,21,45263469 
12370,Roasted Pistachio Oil,19,13,45243605 
12372,Chewy Chocolate Chip,100,21,45150784 
12373,Chewy Nut Butter Almond Snickerdoodle Bars,100,21,45262986 
12374,Belgian Chocolate Milk,84,16,45208401 
12375,Drink Probiotic Tropical Orange Juice,31,7,45170391 
12376,Sourdough Demi Baguette,112,3,45171352 
12377,Ruby Red Grapefruit No Sugar Added 100% Juice,98,7,45155810 
12379,"Matzo, Passover",33,6,45361081 
12380,Hash Browns Root Vegetable,52,1,45184013 
12381,Bowls Tortilla Casserole & Black Beans,42,1,45077100 
12382,Original Coconut Water,98,7,45316797 
12383,Organic Elbows & Creamy Mild Cheddar Sauce Creamy Deluxe Macaroni Dinner,4,9,45106621 
12384,Organic Lactose Free 1% Lowfat Milk,91,16,45204886 
12385,"Vegetable Base, Organic",69,15,45063187 
12387,Cracker Crunchers Cooked Ham,13,20,45371358 
12388,42% Lower Sodium Provolone Sliced Cheese,2,16,45326383 
12389,Yerba Mate Caffeinated Loose Tea,94,7,45346652 
12390,Organic White Rice Bowl,4,9,45257686 
12391,Veggie Rice and Corn Puffs,107,19,45220352 
12392,Organic Love Crunch Granola Dark Chocolate & Red Berries,57,14,45232873 
12393,Thin Mint Cupcake Mix,17,13,45345427 
12394,Green Tea Iced Tea,94,7,45114956 
12395,Plain Goat Milk Yogurt,120,16,01116 
12396,Dark Chocolate Sea Salt Cashew,45,19,45230463 
12397,Earl Grey Tea Bags,94,7,45358775 
12398,Caprese Salad,1,20,45219370 
12400,Gaia Organic Blend Deep Roast Ground Coffee,26,7,45146893 
12401,Love Herbal Tea,94,7,45160085 
12402,"Giardiniera, Hot",110,13,45264803 
12403,Original Mashed Potatoes,4,9,45362028 
12404,Organic Mild Barbecue Sauce,5,13,06150 
12405,Scribblers Ice Pops,37,1,45085932 
12407,Chianti Classico Tuscany,28,5,36042 
12408,Nooner Pilsner,27,5,45200593 
12409,Organic Distilled White Vinegar,19,13,45352111 
12410,Homestyle Slices Potatoes,129,1,45077642 
12411,"Frankfurters, Beef, Colossal",106,12,45329338 
12413,Fruit & Veggie Bars,37,1,45338336 
12414,Chipotle Bar-B-Que Sauce,5,13,45286586 
12416,Pebbles Ice Cream Parlor,121,14,45224853 
12417,Tikka Masala Simmering Sauce,5,13,45278977 
12419,Organic Sage,16,4,02038 
12420,100% Lactose Free 1% Milkfat Chocolate Lowfat Milk,91,16,42235 
12421,Crossovers Lemon with Shortbread Crumble Low-Fat Greek Yogurt,100,21,45263359 
12424,Russian River Valley Sauvignon Blanc Wine,62,5,14134 
12426,Blended Vanilla Lowfat Yogurt,120,16,45356712 
12427,Original Beef Jerky,23,19,45192974 
12428,Steam'ables Green Peas,116,1,45231519 
12431,Ginger Cookie,8,3,45269755 
12432,Tartar Sauce,72,13,27049 
12437,Organic Yellow Popping Corn,107,19,45108640 
12439,95% Fat Free Turkey Franks,106,12,07905 
12440,California Lemonade,31,7,45137889 
12441,Fire Spicy Cinnamon Sugar Free Gum,46,19,45320038 
12444,Sesame Crackers,78,19,45044779 
12445,Tasters Choice Stick Columbian,100,21,45246008 
12449,Truffle Mac & Cheese,4,9,45028849 
12451,Cantaloupe Spears,123,4,45221621 
12452,Gluten Free Orzo Pasta,131,9,45338062 
12455,Reduced Sugar Craisins,117,19,45110587 
12456,Organic Sunday Bacon,106,12,45012711 
12458,Dundee Orange Marmalade,88,13,45329329 
12459,Organic Pure Aloe,98,7,45233148 
12460,Organic Russet Potatoes,83,4,45356761 
12462,Protein PLUS Vanilla Bean Protein Shake,31,7,45374628 
12463,Chicken Sausage 3 Cheese Italian Style,106,12,45199981 
12464,Muscat Grapes,24,4,45094033 
12465,Light Beer Cans,27,5,45186236 
12467,Italian Dill Spears Hot,110,13,45347790 
12468,TofuPlus Black Soybean Organic Firm Tofu,66,6,16274 
12471,Classic Potato Gnocchi,12,9,45214268 
12473,Whipped Cream Vodka,124,5,45204203 
12474,Chai Green Tea Bags,94,7,45323959 
12475,Deadman's Reach Organic Dark Roast Whole Bean Coffee,26,7,45170763 
12476,Raisin Bread,112,3,18047 
12477,Vanilla Dairy-Free Yogurt,120,16,45111430 
12478,"Balsamic Vinegar, of Modena",19,13,45243570 
12480,Sliced Pancetta Americana,96,20,45014908 
12481,Oreo Chocolate Sandwich Cookies,61,19,45260051 
12482,"Ramen, Soba",66,6,45205468 
12483,Chocolate Brownie Wonder Crispy Protein Energy Bar,3,19,45042068 
12487,Yellow American Cheese Singles,21,16,45280488 
12488,Jewish Rye Bread,112,3,45048440 
12490,Mini,61,19,45350070 
12491,Original Pizza Sauce,9,9,45352194 
12492,Baby Food Pears Squash,92,18,11953 
12493,100% Pure Grade A Dark Amber Maple Syrup,29,13,45237167 
12495,Cold Pressed Orange Juice,31,7,45287821 
12496,Radish,83,4,11429 
12498,Organic Naked Coconut Non-Dairy Frozen Dessert,37,1,45025061 
12499,Fiber Rich Wheat Tortillas Fajita Size,128,3,45104787 
12500,Organic Gluten Free Selections Dark Chocolate Chip Waffles - 6 CT,52,1,28346 
12503,Hamburger Helper Crunchy Taco,4,9,45354676 
12504,Orbit Spearmint,46,19,45277010 
12505,Sesame Teriyaki Noodle Bowl,66,6,45357291 
12506,Splash Strawberry Kiwi,98,7,14609 
12507,Choco-Mint Frozen Dessert,37,1,45186760 
12508,Red Bell Pepper,83,4,45190045 
12511,Medium Yellow Onions,123,4,11286 
12513,Light Strawberries 'n Bananas Fat Free Yogurt,120,16,01307 
12515,Lychee,24,4,45242162 
12517,Double Chocolate Chip Muffin Mix,105,13,45189537 
12518,Original Pork Sausage Patties,106,12,45170597 
12519,Chicken & Broccoli Alfredo,38,1,45362121 
12520,English Toffee Caramels,45,19,45354942 
12521,Chili Rellano Casserole Bowl,100,21,45352624 
12522,Sour Cream & Chives Mashed Potatoes,4,9,45077164 
12523,Bourbon,124,5,45107602 
12524,Cafe Steamers Grilled Chicken Marinara With Parmesan,38,1,45334705 
12525,California Chenin Blanc,62,5,14116 
12526,STRAWBERRY CREAM,66,6,19271 
12527,Sidecar Orange Pale Ale,100,21,45078686 
12528,Watermelon Unsweetened Drink Mix,90,7,45374297 
12529,Everything Cream Cheese,100,21,45080266 
12530,Cardamom,104,13,02006 
12531,Kids  Mix,45,19,45265468 
12532,Raw Mineral Rich Crusts,48,14,45101201 
12533,Minced Garlic Squeeze,72,13,45112327 
12534,Lite Country French Dressing,89,13,45017127 
12536,Colby & Monterey Jack Cheese Sticks 12 Count,21,16,45126208 
12538,Chicken Parmigiana & Penne,38,1,45362131 
12540,Doritos Nacho Cheese Sandwich Crackers,78,19,45312207 
12541,Organic Jazz Apple,24,4,45359322 
12542,Organic Creamy Almond Butter,88,13,45371958 
12543,Coconut Creme Filled Dark Chocolate,48,14,45136109 
12544,Mezze Penne Pasta,131,9,45018990 
12545,French Vanilla Coconut Milk Creamer,91,16,16261 
12548,Vanilla Enriched Rice Drink,91,16,45233584 
12549,"Salad Dressing, Bleu Cheese, Vegan",89,13,45347002 
12550,Organic Daikon Radish Sprouts,123,4,45323636 
12552,"Cocoa Powder, Natural, Sweetened",90,7,45318481 
12553,Compleats Good Mornings Sausage Breakfast Scramble,4,9,45058639 
12554,Jolly Rancher,37,1,45277529 
12555,Navel,24,4,45281302 
12556,Apple Cinnamon Granola Clusters,57,14,45103741 
12557,Organic Chewy Dark Chocolate Almond Granola Bars,3,19,45309433 
12558,Hummus Chips Spicy Chili Pepper,107,19,45001595 
12561,7 in. Gluten Free Pizza Crusts,128,3,45203563 
12562,Beefaroni,59,15,45134283 
12563,Jade Cloud Green Tea,94,7,45202103 
12564,Rigatoni Pasta,131,9,45192631 
12565,Family Pack Beef & Bean Chimichangas,38,1,45328939 
12566,Organic Black Mustard Seed,104,13,45120593 
12567,Limon,31,7,45316798 
12569,Frozen Unsweetened Whole Strawberries,116,1,45346662 
12571,Smokey Chipotle Raw Sauerkraut,110,13,45234194 
12572,6 OZ LA PANZANELLA CROSTINI ORIGINAL CRACKERS,78,19,45016018 
12573,Original Pancake Mix,105,13,45342610 
12575,"Beet, Apple, Carrot, Lemon, Ginger Cold Pressed Juice Beverage",31,7,45240461 
12576,Kiwi Sandia Sparkling Water,115,7,45233540 
12577,Indian Cuisine Bengal Lentils,76,6,45066868 
12578,Cinn A Rolls,52,1,45354400 
12579,Cashews,117,19,45140204 
12581,Gluten Free Supreme Pizza,79,1,45203553 
12583,Organic Gold Beets,83,4,45034764 
12584,No Sugar Added Cherry Mixed Fruit,123,4,19217 
12585,Organic Cucumbers,83,4,45014637 
12586,Amontillado Sherry,134,5,45237941 
12588,Smart Ones Mixed Berry Smoothie,98,7,45231745 
12591,Peach Mango Stage 2 Baby Food,92,18,45370331 
12592,"Miso, Organic, Mellow, White",66,6,45083902 
12593,Ritz Crackerfuls Classic Cheddar Filled Crackers,78,19,45255231 
12597,Organic Bakery Tortillas Whole Spelt,128,3,45084513 
12598,Light & Fluffy Buttermilk Complete Pancake Mix Family Size,130,14,45308726 
12600,Sicilian Olives And Wild Capers Sauce,51,13,45100240 
12601,Pelmeni w/ Beef,38,1,45192996 
12603,Egyptian Mint Green Tea,94,7,45308886 
12604,Deli Fresh Mesquite Smoked Turkey Breast Family Size,96,20,45359676 
12606,100% Natural Spring Water,115,7,45250747 
12607,90 Calorie Cinnamon Coffee Cake Soft-Baked Bars,61,19,45256710 
12608,Manischewitz Tam Tams Original Snack Crackers,33,6,45353863 
12609,Halved Brussel Sprouts,123,4,45285927 
12610,Valentine's Day Milk Chocolate Kisses,45,19,45259586 
12611,Jumbo Ice Cream Cup Cones,103,19,45355631 
12612,Grand Ice Cream Nestle Toll House Mint Brownie,37,1,45244880 
12613,Crispy,45,19,21421 
12614,Yellow Grape Tomatoes,83,4,11696 
12615,Sparking Apple Cider,77,7,45352256 
12616,Certified Organic Oranges,123,4,45136946 
12617,Gluten Free Matzo Meal,33,6,45183372 
12618,Organic Bananas Bananas Bananas Super Smooth Puree Stage 1,92,18,09041 
12620,Garlic Bread,112,3,18963 
12621,Buttery Spread Light With Flaxseed Oil,36,16,45040825 
12622,Spicy Marinara Pasta Sauce,9,9,45018959 
12624,Fresh Tomato & Basil Sauce,9,9,45059631 
12625,Yogurt Simply Plain,120,16,45269537 
12628,Mediterranean Medley Greek Olives,110,13,45059594 
12629,Totally Natural Kettle Cooked Potato Chips,107,19,45228523 
12630,Pineapple Orange 100% Juice,31,7,45243114 
12633,Multigrain Large Buns,43,3,45041673 
12634,Captain Variety Pack,78,19,45112707 
12635,4 Pack Apple Turnover,8,3,45189497 
12636,Cauliflower Au Gratin,13,20,11384 
12638,Organic Potato Russet,83,4,45356761 
12639,"Organic, Whole Bean, Espresso Roast Coffee",26,7,45250197 
12640,Sport Bottle with Flip Cap Natural Spring Water,115,7,45246050 
12642,Sweet & Sour Chicken Complete Meals,38,1,45338324 
12643,Egg Pappardelle,131,9,45205589 
12644,Organic Wraps Wheat,13,20,45313669 
12645,Wakame,66,6,11669 
12646,Caramel Biscuits,61,19,45150117 
12648,Sugar Free Chewy Caramel,45,19,45087738 
12649,Select A Size Large Paper Towels,100,21,45369645 
12650,Select Bags Of Gold Frozen Appetizers,129,1,45355069 
12651,Banana Peanut Butter Greek Frozen Yogurt,37,1,01307 
12653,Sweet Freedom No Sugar Added Low Fat Vanilla Ice Cream Mini Cones,37,1,19260 
12655,Rice & Quinoa Drink Organic Original Unsweetened,91,16,45240292 
12657,Peanut Almond & Dark Chocolate Protein Chewy Bars,3,19,45277899 
12658,Cashew Milk Snickerdoodle Non-Dairy Frozen Dessert,37,1,45117641 
12659,Double Chocolate Chip Cookies with Dirty Mint Chip Ice Cream,37,1,45003432 
12660,Traditional Yellow Mustard,72,13,45280925 
12661,Gluten Free  Herb Crusted Fish Fillet,39,12,45167625 
12662,White Meat Chicken Spread,95,15,22975 
12663,Honey Mustard Tiny Twists Pretzels,107,19,45317570 
12664,Turmeric Ginger Aid Elixir,31,7,45255513 
12665,Lite Mayonnaise,72,13,45001547 
12666,Sunwiches,52,1,45316570 
12667,Ground Espresso Coffee Medium Roast,26,7,45017779 
12668,Black Cherry Soda,77,7,45137485 
12669,Warrior Meal High Protein Raw Almond Raisin,13,20,45214160 
12670,Bhuja Snacks Cracker Mix,125,19,45089982 
12672,G Series Perform Lemon Lime Sports Drink,64,7,45355552 
12674,Cocoa Noir Cold Brew Coffee With Almondmilk,31,7,45222635 
12675,Organic Ground New Mexico Chile,104,13,45355153 
12676,Au Jus Gravy,5,13,06114 
12677,Canadian Style Turkey Bacon Muffin Sandwiches,52,1,45344346 
12679,Peppercorn Medley Grinder,104,13,45230043 
12682,Ethiopia Limu Gale Kemise Medium Roast Coffee,26,7,45017779 
12683,Dry Roasted 100 Calorie Packs Almonds,117,19,45264435 
12686,Organic Jalapeno Cilantro Hummus,67,20,45051658 
12687,Robust Italian Dressing,89,13,45280397 
12689,Crunchy Peanut Choco Crunch Granola Bars,3,19,45092652 
12690,Wonderful 100% Pomegranate Blueberry  Juice,31,7,45137903 
12691,Peanut Butter Ice Cream Slice Bars,100,21,45229974 
12693,Cherry And Almond 70% Dark Chocolate Bar,45,19,45241367 
12694,Organic Peas,116,1,45351423 
12695,"Smart Strips, Chik’n Style Seasoned Veggie Strips",14,20,45257032 
12696,Japanese Thick Udon Noodles,66,6,45209291 
12697,Sliced Pepper Jack Cheese,21,16,45173891 
12699,Super Nutty Granola,68,10,45221736 
12700,Blue Cheese Dressing & Dip,89,13,45140635 
12701,Unfrosted Buncha Blueberries Toaster Pastries 6 Count,48,14,45309974 
12703,Organic Mung-Bean Sprouts,123,4,45336545 
12704,Sun Dried Tomato Garlic Pre-Cooked Polenta,63,9,11955 
12705,Organic Pomegranate Blueberry Cherry Juice,31,7,45216722 
12706,Hot Pocket Sausage Egg & Cheese Breakfast Sandwich,52,1,45262889 
12707,Kettle Cooked Waffle Cut Buffalo Cheddar Potato Chips,107,19,45223683 
12710,Garlic Parmesan Popcorn Seasoning,104,13,45031853 
12711,Sweetened Iced Black Coffee,26,7,45113623 
12713,Snack Size Candy Bar,45,19,45363919 
12714,"Cheese, Sheep & Goat's Milk, Barrel-Aged, Feta",21,16,45086804 
12715,Organic Vanilla Lowfat Milk,84,16,45136560 
12716,Plain Baked Pita Chips,107,19,45057335 
12717,Green Tea 6pk,94,7,45114956 
12718,Kb Clb Stick Organic Fmly,100,21,45118976 
12719,Gluten-Free Lemon Thyme Linguine,12,9,45015996 
12720,Light Spread Butter Substitute,36,16,01069 
12721,Bubblemint Sugarfree Gum,46,19,45319175 
12723,Ferrero Collection Chocolate Variety,45,19,45141299 
12724,Oktoberfest Malt Liquor,27,5,14252 
12725,Number 4 Vim and Vigor Cold-Pressed Juice,98,7,45161400 
12726,Coffee-Mate Creme Brulee Flavor Coffee Creamer,53,16,45245103 
12727,Diet Caffeine Free Soda,77,7,45318944 
12728,"Thins, Garlic & Onion",78,19,45126524 
12729,Bar All Natural Harbor New England Style Lobster Bisque Soup,69,15,45023980 
12730,Special Dark Miniatures Chocolate Candy,45,19,45363756 
12731,Rice Sides Mushroom Side Meal,4,9,45088950 
12732,Organic Ground Turkey,35,12,05305 
12733,Decaf Roast Coffee,26,7,45144909 
12734,Jalapeno Swirls,42,1,45187011 
12735,Almond Toffee Ice Cream,37,1,45043941 
12736,Solid White Longline Albacore Tuna In Water,95,15,45015636 
12738,Original Spray,36,16,04679 
12739,Stuffed Hash Browns Sausage &  Cheese,100,21,45287048 
12741,Chocolate Almond Coconut High Protein & Fiber Bar,3,19,45090548 
12743,Special K Chocolatey Delight Cereal,121,14,45128407 
12744,Peanut Butter Eggs,45,19,45244877 
12745,"Yogurt, Lowfat, Strawberry",120,16,01284 
12747,Fruit and Nut Dark Chocolate,45,19,45044702 
12748,Mexican Style Hominy,30,6,45028103 
12749,72% Dark Chocolate Spicy Aztec Bar,45,19,45105454 
12750,Fat Free Lemon Greek Yogurt,120,16,45263046 
12752,101 Bourbon Whiskey,124,5,45190037 
12754,Organic Stage 2 Pear Apricot Barley Baby Food,92,18,45055425 
12755,House Blend Medium/Smooth Ground Coffee,26,7,45204150 
12756,Multigrain Oat Bread,112,3,45015080 
12757,Decaf House Blend Ground Coffee,26,7,45144909 
12758,Power O's Strawberry,121,14,45029170 
12760,Organic Hojicha Green Tea,94,7,45205781 
12761,Peanut Butter & Co Cinnamon Raisin Swirl,88,13,45222898 
12762,Citrus Iced Green Tea,94,7,45249442 
12763,Peach Pure Body Immune Support Blend,94,7,45362287 
12764,Perfectly Protein Vanilla Chai Tea,31,7,45259102 
12766,Chunky Chicken Broccoli Cheese with Potato Soup,69,15,45360841 
12767,Fruit Punch Flavored Soda,77,7,45318977 
12769,Fresno Fog Split Pea Soup,63,9,45057587 
12770,Goat Cheese and Roasted Tomato Mezzelune Pasta,12,9,45045078 
12771,Organic Tomato,83,4,45338648 
12772,Classic Macaroni and Cheese Cups,38,1,45279770 
12774,Jumbo Spaghetti & Meatballs In Hearty Tomato Sauce,59,15,45110439 
12775,Berries Strawberry,24,4,45349722 
12776,Crenshaw Melon,24,4,09185 
